"chromosome","begin","end","width","strand","unique_id","gene_id","gene_name","gene_type","gene_region","Nr_of_region","Total_nr_of_region","window_number","baseMean","log2FoldChange","lfcSE","stat","pvalue","pSlidingWindows","pSlidingWindows.adj","p_adj_IHW","significant"
"chr8",143929182,143929232,50,"-","ENSG00000178209.16:CDS0037W00701","ENSG00000178209.16","PLEC","protein_coding","CDS",37,44,701,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.266606664092868,0.356837928945053,1,FALSE
"chr8",143929413,143929463,50,"-","ENSG00000178209.16:CDS0036W00713","ENSG00000178209.16","PLEC","protein_coding","CDS",36,44,713,3.98252955097104,6.24870707722834,3.83270589015963,1.63036435779529,0.0515122564739526,0.103024512947905,0.209089733388148,1,FALSE
"chr8",143929433,143929483,50,"-","ENSG00000178209.16:CDS0036W00714","ENSG00000178209.16","PLEC","protein_coding","CDS",36,44,714,3.98252955097104,6.24870707722834,3.83270589015963,1.63036435779529,0.0515122564739526,0.154536769421858,0.256360785020628,1,FALSE
"chr8",143929473,143929523,50,"-","ENSG00000178209.16:CDS0036W00716","ENSG00000178209.16","PLEC","protein_coding","CDS",36,44,716,4.83172287448558,6.5210619245703,3.54295116156195,1.8405734731312,0.0328420440290885,0.0985261320872654,0.205313023107184,1,FALSE
"chr8",143929493,143929543,50,"-","ENSG00000178209.16:CDS0036W00717","ENSG00000178209.16","PLEC","protein_coding","CDS",36,44,717,4.83172287448558,6.5210619245703,3.54295116156195,1.8405734731312,0.0328420440290885,0.0656840880581769,0.181243371019524,1,FALSE
"chr8",143929645,143929695,50,"-","ENSG00000178209.16:CDS0035W00725","ENSG00000178209.16","PLEC","protein_coding","CDS",35,44,725,7.80183306165618,7.20557726559914,3.06140380439351,2.35368403712644,0.00929420188845317,0.0185884037769063,0.158872402916937,1,FALSE
"chr8",143929665,143929715,50,"-","ENSG00000178209.16:CDS0035W00726","ENSG00000178209.16","PLEC","protein_coding","CDS",35,44,726,7.80183306165618,7.20557726559914,3.06140380439351,2.35368403712644,0.00929420188845317,0.0185884037769063,0.158872402916937,1,FALSE
"chr8",143929725,143929775,50,"-","ENSG00000178209.16:CDS0035W00729","ENSG00000178209.16","PLEC","protein_coding","CDS",35,44,729,5.76046277301276,6.78154940266512,3.76337924614263,1.80198405717841,0.0357739569617831,0.107321870885349,0.21295511093509,1,FALSE
"chr8",143929745,143929795,50,"-","ENSG00000178209.16:CDS0035W00730","ENSG00000178209.16","PLEC","protein_coding","CDS",35,44,730,4.40505976759799,6.39535635952239,4.08647268552585,1.56500651091454,0.058790691333755,0.176372074001265,0.275841899494444,1,FALSE
"chr8",143929765,143929815,50,"-","ENSG00000178209.16:CDS0035W00731","ENSG00000178209.16","PLEC","protein_coding","CDS",35,44,731,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.266606664092868,0.356837928945053,1,FALSE
"chr8",143929935,143929985,50,"-","ENSG00000178209.16:CDS0034W00739","ENSG00000178209.16","PLEC","protein_coding","CDS",34,44,739,3.89885008569777,6.21366703143138,3.8175025549816,1.62767855212643,0.0517965316043767,0.103593063208753,0.209089733388148,1,FALSE
"chr8",143929955,143930005,50,"-","ENSG00000178209.16:CDS0034W00740","ENSG00000178209.16","PLEC","protein_coding","CDS",34,44,740,4.37093647161641,4.91996747532844,3.42823334044188,1.4351320306261,0.0756247388082536,0.151249477616507,0.256360785020628,1,FALSE
"chr8",143930163,143930213,50,"-","ENSG00000178209.16:CDS0033W00750","ENSG00000178209.16","PLEC","protein_coding","CDS",33,44,750,4.0662090162443,6.28010575370427,4.19500887196122,1.49704230560262,0.0671911251942886,0.201573375582866,0.297112881409427,1,FALSE
"chr8",143930183,143930233,50,"-","ENSG00000178209.16:CDS0033W00751","ENSG00000178209.16","PLEC","protein_coding","CDS",33,44,751,11.8680420779005,7.81598142973054,2.75341109630642,2.83865400274421,0.00226521259094381,0.00906085036377523,0.130768861217248,0.0322696750826967,FALSE
"chr8",143930203,143930253,50,"-","ENSG00000178209.16:CDS0033W00752","ENSG00000178209.16","PLEC","protein_coding","CDS",33,44,752,12.6789792151728,6.47615126775108,2.58495909412558,2.50532059964445,0.00611702220707672,0.0244680888283069,0.165146252138822,0.0460604250230816,FALSE
"chr8",143930223,143930273,50,"-","ENSG00000178209.16:CDS0033W00753","ENSG00000178209.16","PLEC","protein_coding","CDS",33,44,753,10.6458747070507,6.22003051513901,2.67817132216178,2.32249164333456,0.0101032389363376,0.0303097168090129,0.165146252138822,0.0521981226167583,FALSE
"chr8",143930443,143930493,50,"-","ENSG00000178209.16:CDS0032W00764","ENSG00000178209.16","PLEC","protein_coding","CDS",32,44,764,8.64689349491009,7.35910052014699,2.97657730944865,2.47233643043194,0.00671165628504861,0.0134233125700972,0.149933474428709,0.0368349399482264,FALSE
"chr8",143930463,143930513,50,"-","ENSG00000178209.16:CDS0032W00765","ENSG00000178209.16","PLEC","protein_coding","CDS",32,44,765,8.78012912947504,5.94033244612373,2.80385744942487,2.11862855129893,0.0170609354311933,0.0341218708623866,0.165146252138822,0.0531285396921169,FALSE
"chr8",143931533,143931583,50,"-","ENSG00000178209.16:CDS0031W00819","ENSG00000178209.16","PLEC","protein_coding","CDS",31,44,819,4.1540213717782,6.30132037993936,3.72246510541331,1.69278158464825,0.0452485246078084,0.0904970492156168,0.195165209942454,1,FALSE
"chr8",143931553,143931603,50,"-","ENSG00000178209.16:CDS0031W00820","ENSG00000178209.16","PLEC","protein_coding","CDS",31,44,820,5.93608748408056,6.81129943682906,3.31515530631485,2.05459437265416,0.0199590998289192,0.0399181996578384,0.166202615419645,0.545014553873462,FALSE
"chr8",143932149,143932199,50,"-","ENSG00000178209.16:CDS0029W00850","ENSG00000178209.16","PLEC","protein_coding","CDS",29,44,850,4.7097872229701,5.03119100798367,3.3534342319138,1.50031002847859,0.066767056461615,0.13353411292323,0.241144433503613,1,FALSE
"chr8",143932169,143932219,50,"-","ENSG00000178209.16:CDS0029W00851","ENSG00000178209.16","PLEC","protein_coding","CDS",29,44,851,4.37093647161641,4.91996747532844,3.42823334044188,1.4351320306261,0.0756247388082536,0.151249477616507,0.256360785020628,1,FALSE
"chr8",143932439,143932489,50,"-","ENSG00000178209.16:CDS0028W00864","ENSG00000178209.16","PLEC","protein_coding","CDS",28,44,864,5.85240801880729,6.78768650119122,3.34146948820655,2.03134774240729,0.0211098657524021,0.0422197315048041,0.166202615419645,1,FALSE
"chr8",143932459,143932509,50,"-","ENSG00000178209.16:CDS0028W00865","ENSG00000178209.16","PLEC","protein_coding","CDS",28,44,865,4.91953523001948,6.53651871087891,3.53205303918265,1.85062869621899,0.0321114942223307,0.0642229884446614,0.179516146355132,1,FALSE
"chr8",143932932,143932982,50,"-","ENSG00000178209.16:CDS0026W00889","ENSG00000178209.16","PLEC","protein_coding","CDS",26,44,889,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.266606664092868,0.356837928945053,1,FALSE
"chr8",143932952,143933002,50,"-","ENSG00000178209.16:CDS0026W00890","ENSG00000178209.16","PLEC","protein_coding","CDS",26,44,890,4.40505976759799,6.39535635952239,4.08647268552585,1.56500651091454,0.058790691333755,0.176372074001265,0.275841899494444,1,FALSE
"chr8",143932972,143933022,50,"-","ENSG00000178209.16:CDS0026W00891","ENSG00000178209.16","PLEC","protein_coding","CDS",26,44,891,4.0662090162443,6.28010575370427,4.19500887196122,1.49704230560262,0.0671911251942886,0.201573375582866,0.297112881409427,1,FALSE
"chr8",143933296,143933346,50,"-","ENSG00000178209.16:CDS0025W00907","ENSG00000178209.16","PLEC","protein_coding","CDS",25,44,907,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.177737776061912,0.275841899494444,1,FALSE
"chr8",143933316,143933351,35,"-","ENSG00000178209.16:CDS0025W00908","ENSG00000178209.16","PLEC","protein_coding","CDS",25,44,908,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.177737776061912,0.275841899494444,1,FALSE
"chr8",143934337,143934387,50,"-","ENSG00000178209.16:CDS0023W00959","ENSG00000178209.16","PLEC","protein_coding","CDS",23,44,959,4.83172287448558,6.5210619245703,3.54295116156195,1.8405734731312,0.0328420440290885,0.0985261320872654,0.205313023107184,1,FALSE
"chr8",143934357,143934407,50,"-","ENSG00000178209.16:CDS0023W00960","ENSG00000178209.16","PLEC","protein_coding","CDS",23,44,960,4.83172287448558,6.5210619245703,3.54295116156195,1.8405734731312,0.0328420440290885,0.0985261320872654,0.205313023107184,1,FALSE
"chr8",143934377,143934427,50,"-","ENSG00000178209.16:CDS0023W00961","ENSG00000178209.16","PLEC","protein_coding","CDS",23,44,961,5.17057362583927,6.61949108062068,3.46852057200156,1.90844798040244,0.0281666702551724,0.0845000107655173,0.193415508945609,1,FALSE
"chr8",143935010,143935060,50,"-","ENSG00000178209.16:CDS0020W00992","ENSG00000178209.16","PLEC","protein_coding","CDS",20,44,992,5.08689416056601,6.5924010143377,3.47820153965409,1.89534762122879,0.0290231815338534,0.0580463630677068,0.173532267214171,1,FALSE
"chr8",143935030,143935080,50,"-","ENSG00000178209.16:CDS0020W00993","ENSG00000178209.16","PLEC","protein_coding","CDS",20,44,993,4.74804340921232,6.49196283453074,3.55683316173569,1.8252087009228,0.0339847706474439,0.0679695412948877,0.183461187561706,1,FALSE
"chr8",143935927,143935977,50,"-","ENSG00000178209.16:CDS0018W01038","ENSG00000178209.16","PLEC","protein_coding","CDS",18,44,1038,2.97727727995943,3.35028979385557,4.21690189484729,0.794490808038326,0.213454879023915,0.213454879023915,0.309085206496462,1,FALSE
"chr8",143943524,143943574,50,"-","ENSG00000178209.16:intron0009W01422","ENSG00000178209.16","PLEC","protein_coding","intron",9,43,1422,11.2864187112483,7.73298804843142,3.22006296069422,2.40150212676719,0.00816395707783021,0.0163279141556604,0.157022477169529,0.0406404921616425,FALSE
"chr8",143943544,143943594,50,"-","ENSG00000178209.16:intron0009W01423","ENSG00000178209.16","PLEC","protein_coding","intron",9,43,1423,11.6252694626019,7.77451546738651,2.95021027688224,2.63524113121949,0.00420387655124849,0.00840775310249698,0.125974609941797,0.0311891635855709,FALSE
"chr8",144291370,144291420,50,"-","ENSG00000261236.8:5UTR0001W01464","ENSG00000261236.8","BOP1","protein_coding","5UTR",1,16,1464,7.96919199220271,7.24048674454029,3.04103819664203,2.38092594579554,0.00863459159920938,0.0172691831984188,0.157539406446363,1,FALSE
"chr8",144291390,144291438,48,"-","ENSG00000261236.8:5UTR0001W01465","ENSG00000261236.8","BOP1","protein_coding","5UTR",1,16,1465,8.14068381300987,7.26761437539137,3.02423419882833,2.40312551792683,0.00812780339973098,0.016255606799462,0.157022477169529,0.0413691441433814,FALSE
"chr8",144394901,144394951,50,"-","ENSG00000071894.17:3UTR0024W00082","ENSG00000071894.17","CPSF1","protein_coding","3UTR",24,28,82,8.09829473650702,5.83006755137845,2.91777632083191,1.99812011282489,0.0228518198558678,0.0457036397117356,0.16886472189992,0.0645569301415055,FALSE
"chr8",144394921,144394963,42,"-","ENSG00000071894.17:3UTR0024W00083","ENSG00000071894.17","CPSF1","protein_coding","3UTR",24,28,83,7.33691376852637,5.68301652373128,2.95787767301922,1.92131560259231,0.0273459656430512,0.0546919312861024,0.173053100097683,1,FALSE
"chr8",144394963,144395013,50,"-","ENSG00000071894.17:CDS0024W00085","ENSG00000071894.17","CPSF1","protein_coding","CDS",24,28,85,4.0662090162443,6.28010575370427,4.19500887196122,1.49704230560262,0.0671911251942886,0.0671911251942886,0.182299427319962,1,FALSE
"chr8",144396294,144396344,50,"-","ENSG00000071894.17:exon0020W00152","ENSG00000071894.17","CPSF1","protein_coding","exon",20,28,152,4.0662090162443,6.28010575370427,4.19500887196122,1.49704230560262,0.0671911251942886,0.134382250388577,0.241144433503613,1,FALSE
"chr8",144396314,144396347,33,"-","ENSG00000071894.17:exon0020W00153","ENSG00000071894.17","CPSF1","protein_coding","exon",20,28,153,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.177737776061912,0.275841899494444,1,FALSE
"chr8",144396347,144396397,50,"-","ENSG00000071894.17:CDS0020W00155","ENSG00000071894.17","CPSF1","protein_coding","CDS",20,28,155,4.19944465080925,4.86818834041312,3.84295246432954,1.26678338740848,0.102616376888311,0.102616376888311,0.209089733388148,1,FALSE
"chr8",144396637,144396687,50,"-","ENSG00000071894.17:CDS0019W00170","ENSG00000071894.17","CPSF1","protein_coding","CDS",19,28,170,7.20367813396143,7.10006254455038,3.15396682703852,2.25115320924828,0.0121879176486452,0.0365637529459357,0.165973322128392,1,FALSE
"chr8",144396657,144396707,50,"-","ENSG00000071894.17:CDS0019W00171","ENSG00000071894.17","CPSF1","protein_coding","CDS",19,28,171,8.89793189072988,7.40547337920796,2.99183795707753,2.47522542512353,0.00665760512151265,0.019972815364538,0.160394896972292,0.0422013631458519,FALSE
"chr8",144396677,144396727,50,"-","ENSG00000071894.17:CDS0019W00172","ENSG00000071894.17","CPSF1","protein_coding","CDS",19,28,172,8.2202303880225,7.29098469202771,3.04941267555596,2.39094719795458,0.00840248476150953,0.0252074542845286,0.165146252138822,0.047428078890828,FALSE
"chr8",144397266,144397316,50,"-","ENSG00000071894.17:CDS0017W00201","ENSG00000071894.17","CPSF1","protein_coding","CDS",17,28,201,4.74391051895169,6.5020537138278,3.99096525854071,1.62919326343755,0.0516360563073853,0.154908168922156,0.256360785020628,1,FALSE
"chr8",144397286,144397336,50,"-","ENSG00000071894.17:CDS0017W00202","ENSG00000071894.17","CPSF1","protein_coding","CDS",17,28,202,5.3379325563858,6.67155549410264,3.50460724718621,1.90365282713465,0.0284777069420421,0.0854331208261263,0.193415508945609,1,FALSE
"chr8",144397306,144397356,50,"-","ENSG00000071894.17:CDS0017W00203","ENSG00000071894.17","CPSF1","protein_coding","CDS",17,28,203,4.66023105367842,6.4756327676231,3.6484311044866,1.77490888060344,0.0379564668610386,0.113869400583116,0.221747388610529,1,FALSE
"chr8",144397802,144397852,50,"-","ENSG00000071894.17:CDS0015W00228","ENSG00000071894.17","CPSF1","protein_coding","CDS",15,28,228,4.74391051895169,6.5020537138278,3.99096525854071,1.62919326343755,0.0516360563073853,0.0516360563073853,0.171271988922055,1,FALSE
"chr8",144397973,144398023,50,"-","ENSG00000071894.17:CDS0014W00237","ENSG00000071894.17","CPSF1","protein_coding","CDS",14,28,237,4.40919265785863,6.38396973509794,3.64596134380617,1.75097021967694,0.0399755199475464,0.0399755199475464,0.166202615419645,1,FALSE
"chr8",144398192,144398242,50,"-","ENSG00000071894.17:intron0013W00248","ENSG00000071894.17","CPSF1","protein_coding","intron",13,27,248,3.98252955097104,6.24870707722834,3.83270589015963,1.63036435779529,0.0515122564739526,0.154536769421858,0.256360785020628,1,FALSE
"chr8",144398212,144398262,50,"-","ENSG00000071894.17:intron0013W00249","ENSG00000071894.17","CPSF1","protein_coding","intron",13,27,249,6.35448481044688,6.92293955448788,3.33943776017854,2.07308536695643,0.0190821677914106,0.0572465033742318,0.173532267214171,0.747599267751107,FALSE
"chr8",144398232,144398282,50,"-","ENSG00000071894.17:intron0013W00250","ENSG00000071894.17","CPSF1","protein_coding","intron",13,27,250,4.32138030232473,6.36664539800633,3.73450486657661,1.70481646843925,0.0441143295524162,0.132342988657249,0.241144433503613,1,FALSE
"chr8",144398544,144398594,50,"-","ENSG00000071894.17:CDS0012W00267","ENSG00000071894.17","CPSF1","protein_coding","CDS",12,28,267,3.38850751353692,6.01755118018142,4.46487620756421,1.34775319637905,0.0888688880309559,0.0888688880309559,0.193415508945609,1,FALSE
"chr8",144400185,144400235,50,"-","ENSG00000071894.17:CDS0007W00348","ENSG00000071894.17","CPSF1","protein_coding","CDS",7,28,348,2.77166216317068,2.57812980675153,4.30581659314996,0.59875513760921,0.274668091374965,0.274668091374965,0.364688965151787,1,FALSE
"chr8",144400353,144400403,50,"-","ENSG00000071894.17:CDS0007W00357","ENSG00000071894.17","CPSF1","protein_coding","CDS",7,28,357,6.53424241177531,6.94235444531653,3.66649821574419,1.8934563817611,0.0291486017811788,0.0874458053435364,0.193415508945609,1,FALSE
"chr8",144400373,144400423,50,"-","ENSG00000071894.17:CDS0007W00358","ENSG00000071894.17","CPSF1","protein_coding","CDS",7,28,358,6.95677262840226,7.03369941484208,3.21512676840143,2.18768960650943,0.0143461098310117,0.0430383294930352,0.166202615419645,1,FALSE
"chr8",144400393,144400443,50,"-","ENSG00000071894.17:CDS0007W00359","ENSG00000071894.17","CPSF1","protein_coding","CDS",7,28,359,4.91953523001948,6.53651871087891,3.53205303918265,1.85062869621899,0.0321114942223307,0.0963344826669922,0.202605876146454,1,FALSE
"chr8",144400943,144400993,50,"-","ENSG00000071894.17:CDS0005W00386","ENSG00000071894.17","CPSF1","protein_coding","CDS",5,28,386,4.32138030232473,6.36664539800633,3.73450486657661,1.70481646843925,0.0441143295524162,0.0441143295524162,0.168019342422793,1,FALSE
"chr8",144432364,144432414,50,"-","ENSG00000160949.17:CDS0018W00181","ENSG00000160949.17","TONSL","protein_coding","CDS",18,21,181,5.94022037434119,6.80450561661197,3.76490338551931,1.80735198751279,0.0353537074790034,0.10606112243701,0.21212224487402,1,FALSE
"chr8",144432384,144432434,50,"-","ENSG00000160949.17:CDS0018W00182","ENSG00000160949.17","TONSL","protein_coding","CDS",18,21,182,17.5685240394713,5.97974961812189,2.2662797381964,2.63857524617893,0.00416276108452271,0.0124882832535681,0.14681230417437,0.0370300004824237,FALSE
"chr8",144432404,144432454,50,"-","ENSG00000160949.17:CDS0018W00183","ENSG00000160949.17","TONSL","protein_coding","CDS",18,21,183,15.2761153550081,5.77790535511115,2.3212379661128,2.48914822153585,0.00640247843157333,0.01920743529472,0.158872402916937,0.0422013631458519,FALSE
"chr8",144434137,144434187,50,"-","ENSG00000160949.17:CDS0017W00270","ENSG00000160949.17","TONSL","protein_coding","CDS",17,21,270,3.52174314810186,4.60650506202033,4.0635249447766,1.1336229319674,0.128476374795012,0.385429124385036,0.470126536778278,1,FALSE
"chr8",144434157,144434207,50,"-","ENSG00000160949.17:CDS0017W00271","ENSG00000160949.17","TONSL","protein_coding","CDS",17,21,271,3.52174314810186,4.60650506202033,4.0635249447766,1.1336229319674,0.128476374795012,0.385429124385036,0.470126536778278,1,FALSE
"chr8",144434177,144434227,50,"-","ENSG00000160949.17:CDS0017W00272","ENSG00000160949.17","TONSL","protein_coding","CDS",17,21,272,5.04863797432379,5.13438263041403,3.28731031524645,1.56187951183097,0.059158187943983,0.177474563831949,0.275841899494444,1,FALSE
